id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p12_q04_a05,p12,cake,chocolate cake,vanilla cake,q04,a05,Do you favor chocolate cake over vanilla cake?,chocolate cake appeals to me more.
p12_q04_a06,p12,cake,chocolate cake,vanilla cake,q04,a06,Do you favor chocolate cake over vanilla cake?,I think chocolate cake is better for me.
p12_q04_a07,p12,cake,chocolate cake,vanilla cake,q04,a07,Do you favor chocolate cake over vanilla cake?,I lean toward chocolate cake.
p12_q04_a08,p12,cake,chocolate cake,vanilla cake,q04,a08,Do you favor chocolate cake over vanilla cake?,I would rather have chocolate cake.
p12_q04_a09,p12,cake,chocolate cake,vanilla cake,q04,a09,Do you favor chocolate cake over vanilla cake?,chocolate cake suits me better.
p12_q04_a10,p12,cake,chocolate cake,vanilla cake,q04,a10,Do you favor chocolate cake over vanilla cake?,I like chocolate cake better.
p12_q04_a11,p12,cake,chocolate cake,vanilla cake,q04,a11,Do you favor chocolate cake over vanilla cake?,"Personally, I prefer chocolate cake."
p12_q04_a12,p12,cake,chocolate cake,vanilla cake,q04,a12,Do you favor chocolate cake over vanilla cake?,I would pick chocolate cake.
p12_q04_a13,p12,cake,chocolate cake,vanilla cake,q04,a13,Do you favor chocolate cake over vanilla cake?,I find chocolate cake more appealing.
p12_q04_a14,p12,cake,chocolate cake,vanilla cake,q04,a14,Do you favor chocolate cake over vanilla cake?,I choose chocolate cake.
p12_q04_a15,p12,cake,chocolate cake,vanilla cake,q04,a15,Do you favor chocolate cake over vanilla cake?,chocolate cake fits me better.
p12_q04_a16,p12,cake,chocolate cake,vanilla cake,q04,a16,Do you favor chocolate cake over vanilla cake?,I like chocolate cake more overall.
p12_q04_a17,p12,cake,chocolate cake,vanilla cake,q04,a17,Do you favor chocolate cake over vanilla cake?,"If I must pick, it is chocolate cake."
p12_q04_a18,p12,cake,chocolate cake,vanilla cake,q04,a18,Do you favor chocolate cake over vanilla cake?,I would go with chocolate cake.
p12_q04_a19,p12,cake,chocolate cake,vanilla cake,q04,a19,Do you favor chocolate cake over vanilla cake?,I would decide on chocolate cake.
p12_q04_a20,p12,cake,chocolate cake,vanilla cake,q04,a20,Do you favor chocolate cake over vanilla cake?,I favor chocolate cake.
p12_q05_a01,p12,cake,chocolate cake,vanilla cake,q05,a01,"Which option appeals to you more, chocolate cake or vanilla cake?",I prefer chocolate cake.
p12_q05_a02,p12,cake,chocolate cake,vanilla cake,q05,a02,"Which option appeals to you more, chocolate cake or vanilla cake?",I like chocolate cake more.
p12_q05_a03,p12,cake,chocolate cake,vanilla cake,q05,a03,"Which option appeals to you more, chocolate cake or vanilla cake?",I would choose chocolate cake.
p12_q05_a04,p12,cake,chocolate cake,vanilla cake,q05,a04,"Which option appeals to you more, chocolate cake or vanilla cake?",My preference is chocolate cake.
p12_q05_a05,p12,cake,chocolate cake,vanilla cake,q05,a05,"Which option appeals to you more, chocolate cake or vanilla cake?",chocolate cake appeals to me more.
p12_q05_a06,p12,cake,chocolate cake,vanilla cake,q05,a06,"Which option appeals to you more, chocolate cake or vanilla cake?",I think chocolate cake is better for me.
p12_q05_a07,p12,cake,chocolate cake,vanilla cake,q05,a07,"Which option appeals to you more, chocolate cake or vanilla cake?",I lean toward chocolate cake.
p12_q05_a08,p12,cake,chocolate cake,vanilla cake,q05,a08,"Which option appeals to you more, chocolate cake or vanilla cake?",I would rather have chocolate cake.
p12_q05_a09,p12,cake,chocolate cake,vanilla cake,q05,a09,"Which option appeals to you more, chocolate cake or vanilla cake?",chocolate cake suits me better.
p12_q05_a10,p12,cake,chocolate cake,vanilla cake,q05,a10,"Which option appeals to you more, chocolate cake or vanilla cake?",I like chocolate cake better.
p12_q05_a11,p12,cake,chocolate cake,vanilla cake,q05,a11,"Which option appeals to you more, chocolate cake or vanilla cake?","Personally, I prefer chocolate cake."
p12_q05_a12,p12,cake,chocolate cake,vanilla cake,q05,a12,"Which option appeals to you more, chocolate cake or vanilla cake?",I would pick chocolate cake.
p12_q05_a13,p12,cake,chocolate cake,vanilla cake,q05,a13,"Which option appeals to you more, chocolate cake or vanilla cake?",I find chocolate cake more appealing.
p12_q05_a14,p12,cake,chocolate cake,vanilla cake,q05,a14,"Which option appeals to you more, chocolate cake or vanilla cake?",I choose chocolate cake.
p12_q05_a15,p12,cake,chocolate cake,vanilla cake,q05,a15,"Which option appeals to you more, chocolate cake or vanilla cake?",chocolate cake fits me better.
p12_q05_a16,p12,cake,chocolate cake,vanilla cake,q05,a16,"Which option appeals to you more, chocolate cake or vanilla cake?",I like chocolate cake more overall.
p12_q05_a17,p12,cake,chocolate cake,vanilla cake,q05,a17,"Which option appeals to you more, chocolate cake or vanilla cake?","If I must pick, it is chocolate cake."
p12_q05_a18,p12,cake,chocolate cake,vanilla cake,q05,a18,"Which option appeals to you more, chocolate cake or vanilla cake?",I would go with chocolate cake.
p12_q05_a19,p12,cake,chocolate cake,vanilla cake,q05,a19,"Which option appeals to you more, chocolate cake or vanilla cake?",I would decide on chocolate cake.
p12_q05_a20,p12,cake,chocolate cake,vanilla cake,q05,a20,"Which option appeals to you more, chocolate cake or vanilla cake?",I favor chocolate cake.
p12_q06_a01,p12,cake,chocolate cake,vanilla cake,q06,a01,"Which do you think is better, chocolate cake or vanilla cake?",I prefer chocolate cake.
p12_q06_a02,p12,cake,chocolate cake,vanilla cake,q06,a02,"Which do you think is better, chocolate cake or vanilla cake?",I like chocolate cake more.
p12_q06_a03,p12,cake,chocolate cake,vanilla cake,q06,a03,"Which do you think is better, chocolate cake or vanilla cake?",I would choose chocolate cake.
p12_q06_a04,p12,cake,chocolate cake,vanilla cake,q06,a04,"Which do you think is better, chocolate cake or vanilla cake?",My preference is chocolate cake.
p12_q06_a05,p12,cake,chocolate cake,vanilla cake,q06,a05,"Which do you think is better, chocolate cake or vanilla cake?",chocolate cake appeals to me more.
p12_q06_a06,p12,cake,chocolate cake,vanilla cake,q06,a06,"Which do you think is better, chocolate cake or vanilla cake?",I think chocolate cake is better for me.
p12_q06_a07,p12,cake,chocolate cake,vanilla cake,q06,a07,"Which do you think is better, chocolate cake or vanilla cake?",I lean toward chocolate cake.
p12_q06_a08,p12,cake,chocolate cake,vanilla cake,q06,a08,"Which do you think is better, chocolate cake or vanilla cake?",I would rather have chocolate cake.
p12_q06_a09,p12,cake,chocolate cake,vanilla cake,q06,a09,"Which do you think is better, chocolate cake or vanilla cake?",chocolate cake suits me better.
p12_q06_a10,p12,cake,chocolate cake,vanilla cake,q06,a10,"Which do you think is better, chocolate cake or vanilla cake?",I like chocolate cake better.
p12_q06_a11,p12,cake,chocolate cake,vanilla cake,q06,a11,"Which do you think is better, chocolate cake or vanilla cake?","Personally, I prefer chocolate cake."
p12_q06_a12,p12,cake,chocolate cake,vanilla cake,q06,a12,"Which do you think is better, chocolate cake or vanilla cake?",I would pick chocolate cake.
p12_q06_a13,p12,cake,chocolate cake,vanilla cake,q06,a13,"Which do you think is better, chocolate cake or vanilla cake?",I find chocolate cake more appealing.
p12_q06_a14,p12,cake,chocolate cake,vanilla cake,q06,a14,"Which do you think is better, chocolate cake or vanilla cake?",I choose chocolate cake.
p12_q06_a15,p12,cake,chocolate cake,vanilla cake,q06,a15,"Which do you think is better, chocolate cake or vanilla cake?",chocolate cake fits me better.
p12_q06_a16,p12,cake,chocolate cake,vanilla cake,q06,a16,"Which do you think is better, chocolate cake or vanilla cake?",I like chocolate cake more overall.
p12_q06_a17,p12,cake,chocolate cake,vanilla cake,q06,a17,"Which do you think is better, chocolate cake or vanilla cake?","If I must pick, it is chocolate cake."
p12_q06_a18,p12,cake,chocolate cake,vanilla cake,q06,a18,"Which do you think is better, chocolate cake or vanilla cake?",I would go with chocolate cake.
p12_q06_a19,p12,cake,chocolate cake,vanilla cake,q06,a19,"Which do you think is better, chocolate cake or vanilla cake?",I would decide on chocolate cake.
p12_q06_a20,p12,cake,chocolate cake,vanilla cake,q06,a20,"Which do you think is better, chocolate cake or vanilla cake?",I favor chocolate cake.
p12_q07_a01,p12,cake,chocolate cake,vanilla cake,q07,a01,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I prefer chocolate cake.
p12_q07_a02,p12,cake,chocolate cake,vanilla cake,q07,a02,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I like chocolate cake more.
p12_q07_a03,p12,cake,chocolate cake,vanilla cake,q07,a03,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I would choose chocolate cake.
p12_q07_a04,p12,cake,chocolate cake,vanilla cake,q07,a04,"If you compare chocolate cake with vanilla cake, which do you lean toward?",My preference is chocolate cake.
p12_q07_a05,p12,cake,chocolate cake,vanilla cake,q07,a05,"If you compare chocolate cake with vanilla cake, which do you lean toward?",chocolate cake appeals to me more.
p12_q07_a06,p12,cake,chocolate cake,vanilla cake,q07,a06,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I think chocolate cake is better for me.
p12_q07_a07,p12,cake,chocolate cake,vanilla cake,q07,a07,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I lean toward chocolate cake.
p12_q07_a08,p12,cake,chocolate cake,vanilla cake,q07,a08,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I would rather have chocolate cake.
p12_q07_a09,p12,cake,chocolate cake,vanilla cake,q07,a09,"If you compare chocolate cake with vanilla cake, which do you lean toward?",chocolate cake suits me better.
p12_q07_a10,p12,cake,chocolate cake,vanilla cake,q07,a10,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I like chocolate cake better.
p12_q07_a11,p12,cake,chocolate cake,vanilla cake,q07,a11,"If you compare chocolate cake with vanilla cake, which do you lean toward?","Personally, I prefer chocolate cake."
p12_q07_a12,p12,cake,chocolate cake,vanilla cake,q07,a12,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I would pick chocolate cake.
p12_q07_a13,p12,cake,chocolate cake,vanilla cake,q07,a13,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I find chocolate cake more appealing.
p12_q07_a14,p12,cake,chocolate cake,vanilla cake,q07,a14,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I choose chocolate cake.
p12_q07_a15,p12,cake,chocolate cake,vanilla cake,q07,a15,"If you compare chocolate cake with vanilla cake, which do you lean toward?",chocolate cake fits me better.
p12_q07_a16,p12,cake,chocolate cake,vanilla cake,q07,a16,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I like chocolate cake more overall.
p12_q07_a17,p12,cake,chocolate cake,vanilla cake,q07,a17,"If you compare chocolate cake with vanilla cake, which do you lean toward?","If I must pick, it is chocolate cake."
p12_q07_a18,p12,cake,chocolate cake,vanilla cake,q07,a18,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I would go with chocolate cake.
p12_q07_a19,p12,cake,chocolate cake,vanilla cake,q07,a19,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I would decide on chocolate cake.
p12_q07_a20,p12,cake,chocolate cake,vanilla cake,q07,a20,"If you compare chocolate cake with vanilla cake, which do you lean toward?",I favor chocolate cake.
p12_q08_a01,p12,cake,chocolate cake,vanilla cake,q08,a01,"Which would you rather have, chocolate cake or vanilla cake?",I prefer chocolate cake.
p12_q08_a02,p12,cake,chocolate cake,vanilla cake,q08,a02,"Which would you rather have, chocolate cake or vanilla cake?",I like chocolate cake more.
p12_q08_a03,p12,cake,chocolate cake,vanilla cake,q08,a03,"Which would you rather have, chocolate cake or vanilla cake?",I would choose chocolate cake.
p12_q08_a04,p12,cake,chocolate cake,vanilla cake,q08,a04,"Which would you rather have, chocolate cake or vanilla cake?",My preference is chocolate cake.
p12_q08_a05,p12,cake,chocolate cake,vanilla cake,q08,a05,"Which would you rather have, chocolate cake or vanilla cake?",chocolate cake appeals to me more.
p12_q08_a06,p12,cake,chocolate cake,vanilla cake,q08,a06,"Which would you rather have, chocolate cake or vanilla cake?",I think chocolate cake is better for me.
p12_q08_a07,p12,cake,chocolate cake,vanilla cake,q08,a07,"Which would you rather have, chocolate cake or vanilla cake?",I lean toward chocolate cake.
p12_q08_a08,p12,cake,chocolate cake,vanilla cake,q08,a08,"Which would you rather have, chocolate cake or vanilla cake?",I would rather have chocolate cake.
p12_q08_a09,p12,cake,chocolate cake,vanilla cake,q08,a09,"Which would you rather have, chocolate cake or vanilla cake?",chocolate cake suits me better.
p12_q08_a10,p12,cake,chocolate cake,vanilla cake,q08,a10,"Which would you rather have, chocolate cake or vanilla cake?",I like chocolate cake better.
p12_q08_a11,p12,cake,chocolate cake,vanilla cake,q08,a11,"Which would you rather have, chocolate cake or vanilla cake?","Personally, I prefer chocolate cake."
p12_q08_a12,p12,cake,chocolate cake,vanilla cake,q08,a12,"Which would you rather have, chocolate cake or vanilla cake?",I would pick chocolate cake.
p12_q08_a13,p12,cake,chocolate cake,vanilla cake,q08,a13,"Which would you rather have, chocolate cake or vanilla cake?",I find chocolate cake more appealing.
p12_q08_a14,p12,cake,chocolate cake,vanilla cake,q08,a14,"Which would you rather have, chocolate cake or vanilla cake?",I choose chocolate cake.
p12_q08_a15,p12,cake,chocolate cake,vanilla cake,q08,a15,"Which would you rather have, chocolate cake or vanilla cake?",chocolate cake fits me better.
p12_q08_a16,p12,cake,chocolate cake,vanilla cake,q08,a16,"Which would you rather have, chocolate cake or vanilla cake?",I like chocolate cake more overall.
p12_q08_a17,p12,cake,chocolate cake,vanilla cake,q08,a17,"Which would you rather have, chocolate cake or vanilla cake?","If I must pick, it is chocolate cake."
p12_q08_a18,p12,cake,chocolate cake,vanilla cake,q08,a18,"Which would you rather have, chocolate cake or vanilla cake?",I would go with chocolate cake.
p12_q08_a19,p12,cake,chocolate cake,vanilla cake,q08,a19,"Which would you rather have, chocolate cake or vanilla cake?",I would decide on chocolate cake.
p12_q08_a20,p12,cake,chocolate cake,vanilla cake,q08,a20,"Which would you rather have, chocolate cake or vanilla cake?",I favor chocolate cake.
p12_q09_a01,p12,cake,chocolate cake,vanilla cake,q09,a01,"Between chocolate cake and vanilla cake, which one suits you better?",I prefer chocolate cake.
p12_q09_a02,p12,cake,chocolate cake,vanilla cake,q09,a02,"Between chocolate cake and vanilla cake, which one suits you better?",I like chocolate cake more.
p12_q09_a03,p12,cake,chocolate cake,vanilla cake,q09,a03,"Between chocolate cake and vanilla cake, which one suits you better?",I would choose chocolate cake.
p12_q09_a04,p12,cake,chocolate cake,vanilla cake,q09,a04,"Between chocolate cake and vanilla cake, which one suits you better?",My preference is chocolate cake.
